UUID,JO Service Item ,Variant Info
0226c70a-20b6-432e-85b3-0947873c7e85,,tiles are damaged
0226c70a-20b6-432e-85b3-0947873c7e85,,vinyl floor scratched
0226c70a-20b6-432e-85b3-0947873c7e85,,water damage on floor
0226c70a-20b6-432e-85b3-0947873c7e85,,wooden floor scratched
0226c70a-20b6-432e-85b3-0947873c7e85,,地板受潮后变形了  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板受潮膨胀变形  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板受热接缝鼓起  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板接缝处开裂了  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板板材受热变形  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板板材向上翘起  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板泡水后变形了  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板泡水后隆起  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板膨胀导致裂缝  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板膨胀门关不上  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板起拱需要维修  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板边缘膨胀开裂  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板边缘膨胀顶墙  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板隆起走路绊脚  
0226c70a-20b6-432e-85b3-0947873c7e85,,地板隆起高低不平  
0226c70a-20b6-432e-85b3-0947873c7e85,,地热地板接缝鼓起  
0226c70a-20b6-432e-85b3-0947873c7e85,,复合地板接缝开裂  
0226c70a-20b6-432e-85b3-0947873c7e85,,实木地板边缘翘起  
0226c70a-20b6-432e-85b3-0947873c7e85,,木地板接缝处鼓包  
0226c70a-20b6-432e-85b3-0947873c7e85,,木地板鼓包很严重  
481c758e-69d2-4b76-963c-95193737b597,Floor Trap Choked,
481c758e-69d2-4b76-963c-95193737b597,, bad odor drain trap blocked
481c758e-69d2-4b76-963c-95193737b597,, bad smell trap choked
481c758e-69d2-4b76-963c-95193737b597,, drap choked
481c758e-69d2-4b76-963c-95193737b597,, drap joke
481c758e-69d2-4b76-963c-95193737b597,,bathroom drain trap blocked
481c758e-69d2-4b76-963c-95193737b597,,bathroom trap choked
481c758e-69d2-4b76-963c-95193737b597,,bathroom trap clogged
481c758e-69d2-4b76-963c-95193737b597,,block drain trap
481c758e-69d2-4b76-963c-95193737b597,,block in trap
481c758e-69d2-4b76-963c-95193737b597,,blockage in drain trap
481c758e-69d2-4b76-963c-95193737b597,,blockage in trap
481c758e-69d2-4b76-963c-95193737b597,,blocked bathroom drain
481c758e-69d2-4b76-963c-95193737b597,,blocked drain trap
481c758e-69d2-4b76-963c-95193737b597,,blocked outlet trap
481c758e-69d2-4b76-963c-95193737b597,,blocked trap
481c758e-69d2-4b76-963c-95193737b597,,blocked trap under drain
481c758e-69d2-4b76-963c-95193737b597,,blocked under basin
481c758e-69d2-4b76-963c-95193737b597,,blocked utility trap
481c758e-69d2-4b76-963c-95193737b597,,blocked water trap
481c758e-69d2-4b76-963c-95193737b597,,can't flush drain trap issue
481c758e-69d2-4b76-963c-95193737b597,,chapp choked
481c758e-69d2-4b76-963c-95193737b597,,chok trap
481c758e-69d2-4b76-963c-95193737b597,,choke at trap
481c758e-69d2-4b76-963c-95193737b597,,choke in bathroom trap
481c758e-69d2-4b76-963c-95193737b597,,choke in trap
481c758e-69d2-4b76-963c-95193737b597,,choke line in trap
481c758e-69d2-4b76-963c-95193737b597,,choked drain pipe
481c758e-69d2-4b76-963c-95193737b597,,choked sink trap
481c758e-69d2-4b76-963c-95193737b597,,choked trap
481c758e-69d2-4b76-963c-95193737b597,,choked under basin
481c758e-69d2-4b76-963c-95193737b597,,choked under sink
481c758e-69d2-4b76-963c-95193737b597,,choking trap
481c758e-69d2-4b76-963c-95193737b597,,chop choked
481c758e-69d2-4b76-963c-95193737b597,,clear the drain trap
481c758e-69d2-4b76-963c-95193737b597,,clogged pipe near trap
481c758e-69d2-4b76-963c-95193737b597,,clogged trap line
481c758e-69d2-4b76-963c-95193737b597,,drain backed up
481c758e-69d2-4b76-963c-95193737b597,,drain choked at trap
481c758e-69d2-4b76-963c-95193737b597,,drain clamp blocked
481c758e-69d2-4b76-963c-95193737b597,,drain clap blocked
481c758e-69d2-4b76-963c-95193737b597,,drain clapped
481c758e-69d2-4b76-963c-95193737b597,,drain clogged at trap
481c758e-69d2-4b76-963c-95193737b597,,drain drop blocked
481c758e-69d2-4b76-963c-95193737b597,,drain is stuck at trap
481c758e-69d2-4b76-963c-95193737b597,,drain issue under sink
481c758e-69d2-4b76-963c-95193737b597,,drain line blocked
481c758e-69d2-4b76-963c-95193737b597,,drain not clearing
481c758e-69d2-4b76-963c-95193737b597,,drain not going down
481c758e-69d2-4b76-963c-95193737b597,,drain pipe blocked
481c758e-69d2-4b76-963c-95193737b597,,drain traap blok
481c758e-69d2-4b76-963c-95193737b597,,drain track blocked
481c758e-69d2-4b76-963c-95193737b597,,drain trap blakt
481c758e-69d2-4b76-963c-95193737b597,,drain trap bloc
481c758e-69d2-4b76-963c-95193737b597,,drain trap block
481c758e-69d2-4b76-963c-95193737b597,,drain trap blockd
481c758e-69d2-4b76-963c-95193737b597,,drain trap blog
481c758e-69d2-4b76-963c-95193737b597,,drain trap blogged
481c758e-69d2-4b76-963c-95193737b597,,drain trap bloked
481c758e-69d2-4b76-963c-95193737b597,,drain trap blowed
481c758e-69d2-4b76-963c-95193737b597,,drain trap brocked
481c758e-69d2-4b76-963c-95193737b597,,drain trap broke
481c758e-69d2-4b76-963c-95193737b597,,drain trap choke
481c758e-69d2-4b76-963c-95193737b597,,drain trap choked
481c758e-69d2-4b76-963c-95193737b597,,drain trap clog
481c758e-69d2-4b76-963c-95193737b597,,drain trap cloggd
481c758e-69d2-4b76-963c-95193737b597,,drain trap is blocked
481c758e-69d2-4b76-963c-95193737b597,,drain trap is blocked
481c758e-69d2-4b76-963c-95193737b597,,drain trap plugged
481c758e-69d2-4b76-963c-95193737b597,,drain trap stuck
481c758e-69d2-4b76-963c-95193737b597,,drain trapp blocked
481c758e-69d2-4b76-963c-95193737b597,,drain trapp blugged
481c758e-69d2-4b76-963c-95193737b597,,drain trub bloc
481c758e-69d2-4b76-963c-95193737b597,,drain trub blocked
481c758e-69d2-4b76-963c-95193737b597,,drain truck blocked
481c758e-69d2-4b76-963c-95193737b597,,drainage choke
481c758e-69d2-4b76-963c-95193737b597,,drainage line blocked
481c758e-69d2-4b76-963c-95193737b597,,drainage not flowing
481c758e-69d2-4b76-963c-95193737b597,,drainage pipe blocked
481c758e-69d2-4b76-963c-95193737b597,,drainage trap blocked
481c758e-69d2-4b76-963c-95193737b597,,draintrap blocked
481c758e-69d2-4b76-963c-95193737b597,,dran trap blocked
481c758e-69d2-4b76-963c-95193737b597,,dran trap blogged
481c758e-69d2-4b76-963c-95193737b597,,dran trap plugged
481c758e-69d2-4b76-963c-95193737b597,,drane trap blocked
481c758e-69d2-4b76-963c-95193737b597,,drane trap bloked
481c758e-69d2-4b76-963c-95193737b597,,drane trub blocked
481c758e-69d2-4b76-963c-95193737b597,,drape trap blocked
481c758e-69d2-4b76-963c-95193737b597,,drayn trap blocked
481c758e-69d2-4b76-963c-95193737b597,,drayn trap choked
481c758e-69d2-4b76-963c-95193737b597,,drein trap blakt
481c758e-69d2-4b76-963c-95193737b597,,floor drain trap issue
481c758e-69d2-4b76-963c-95193737b597,,floor trap blocked
481c758e-69d2-4b76-963c-95193737b597,,Floor Trap Choked
481c758e-69d2-4b76-963c-95193737b597,,floor trap choked
481c758e-69d2-4b76-963c-95193737b597,,floor trap choked
481c758e-69d2-4b76-963c-95193737b597,,flush not going trap choked
481c758e-69d2-4b76-963c-95193737b597,,foul smell from trap
481c758e-69d2-4b76-963c-95193737b597,,grain trap blocked
481c758e-69d2-4b76-963c-95193737b597,,grease trap choked
481c758e-69d2-4b76-963c-95193737b597,,hair blocking trap
481c758e-69d2-4b76-963c-95193737b597,,kitchen drain trap clogged
481c758e-69d2-4b76-963c-95193737b597,,kitchen sink trap jammed
481c758e-69d2-4b76-963c-95193737b597,,kitchen trap choked
481c758e-69d2-4b76-963c-95193737b597,,need plumber for choked trap
481c758e-69d2-4b76-963c-95193737b597,,need to clean drain trap
481c758e-69d2-4b76-963c-95193737b597,,need to clear trap
481c758e-69d2-4b76-963c-95193737b597,,odor coming from choked trap
481c758e-69d2-4b76-963c-95193737b597,,overflowing due to trap
481c758e-69d2-4b76-963c-95193737b597,,persistent blockage in trap
481c758e-69d2-4b76-963c-95193737b597,,pipe trap is clogged
481c758e-69d2-4b76-963c-95193737b597,,plumber needed drain trap
481c758e-69d2-4b76-963c-95193737b597,,sewer smell from blocked trap
481c758e-69d2-4b76-963c-95193737b597,,sewer trap blocked
481c758e-69d2-4b76-963c-95193737b597,,sink not draining trap blocked
481c758e-69d2-4b76-963c-95193737b597,,sink pipe choked
481c758e-69d2-4b76-963c-95193737b597,,sink water stuck
481c758e-69d2-4b76-963c-95193737b597,,slow water due to trap
481c758e-69d2-4b76-963c-95193737b597,,smell from drain trap
481c758e-69d2-4b76-963c-95193737b597,,standing water in sink
481c758e-69d2-4b76-963c-95193737b597,,strap choked
481c758e-69d2-4b76-963c-95193737b597,,tap choked
481c758e-69d2-4b76-963c-95193737b597,,the drain is choked
481c758e-69d2-4b76-963c-95193737b597,,the drain trap is blocked
481c758e-69d2-4b76-963c-95193737b597,,the trap is choked
481c758e-69d2-4b76-963c-95193737b597,,the trap is full
481c758e-69d2-4b76-963c-95193737b597,,to fix blocked drain trap
481c758e-69d2-4b76-963c-95193737b597,,toilet trap blocked
481c758e-69d2-4b76-963c-95193737b597,,toilet trap choked
481c758e-69d2-4b76-963c-95193737b597,,toilet water not draining
481c758e-69d2-4b76-963c-95193737b597,,traap choked
481c758e-69d2-4b76-963c-95193737b597,,trab choked
481c758e-69d2-4b76-963c-95193737b597,,trahp chok
481c758e-69d2-4b76-963c-95193737b597,,trahp choked
481c758e-69d2-4b76-963c-95193737b597,,train trap blocked
481c758e-69d2-4b76-963c-95193737b597,,train trap blocked
481c758e-69d2-4b76-963c-95193737b597,,trap blockage
481c758e-69d2-4b76-963c-95193737b597,,trap blocked
481c758e-69d2-4b76-963c-95193737b597,,trap chalk
481c758e-69d2-4b76-963c-95193737b597,,trap chalked
481c758e-69d2-4b76-963c-95193737b597,,trap cho
481c758e-69d2-4b76-963c-95193737b597,,trap choaked
481c758e-69d2-4b76-963c-95193737b597,,trap choaking
481c758e-69d2-4b76-963c-95193737b597,,trap chock
481c758e-69d2-4b76-963c-95193737b597,,trap chocked
481c758e-69d2-4b76-963c-95193737b597,,trap chockt
481c758e-69d2-4b76-963c-95193737b597,,trap chokd
481c758e-69d2-4b76-963c-95193737b597,,trap choke
481c758e-69d2-4b76-963c-95193737b597,,trap choke up
481c758e-69d2-4b76-963c-95193737b597,,trap choked
481c758e-69d2-4b76-963c-95193737b597,,trap chokin
481c758e-69d2-4b76-963c-95193737b597,,trap choky
481c758e-69d2-4b76-963c-95193737b597,,trap chunk
481c758e-69d2-4b76-963c-95193737b597,,trap chunked
481c758e-69d2-4b76-963c-95193737b597,,trap cloged
481c758e-69d2-4b76-963c-95193737b597,,trap clogged
481c758e-69d2-4b76-963c-95193737b597,,trap clogged
481c758e-69d2-4b76-963c-95193737b597,,trap coke
481c758e-69d2-4b76-963c-95193737b597,,trap completely clogged
481c758e-69d2-4b76-963c-95193737b597,,trap drain blocked
481c758e-69d2-4b76-963c-95193737b597,,trap drain clog
481c758e-69d2-4b76-963c-95193737b597,,trap fully blocked
481c758e-69d2-4b76-963c-95193737b597,,trap got choked
481c758e-69d2-4b76-963c-95193737b597,,trap in drain blocked
481c758e-69d2-4b76-963c-95193737b597,,trap in the drain is clogged
481c758e-69d2-4b76-963c-95193737b597,,trap is choked
481c758e-69d2-4b76-963c-95193737b597,,trap is stuck
481c758e-69d2-4b76-963c-95193737b597,,trap jammed
481c758e-69d2-4b76-963c-95193737b597,,trap joke
481c758e-69d2-4b76-963c-95193737b597,,trap joked
481c758e-69d2-4b76-963c-95193737b597,,trap joked
481c758e-69d2-4b76-963c-95193737b597,,trap jolt
481c758e-69d2-4b76-963c-95193737b597,,trap line blocked
481c758e-69d2-4b76-963c-95193737b597,,trap line is blocked
481c758e-69d2-4b76-963c-95193737b597,,trap needs cleaning
481c758e-69d2-4b76-963c-95193737b597,,trap needs clearing
481c758e-69d2-4b76-963c-95193737b597,,trap not clear
481c758e-69d2-4b76-963c-95193737b597,,trap pipe choked
481c758e-69d2-4b76-963c-95193737b597,,trap smells bad
481c758e-69d2-4b76-963c-95193737b597,,trap soak
481c758e-69d2-4b76-963c-95193737b597,,trap under sink blocked
481c758e-69d2-4b76-963c-95193737b597,,trapp choke
481c758e-69d2-4b76-963c-95193737b597,,trapp choked
481c758e-69d2-4b76-963c-95193737b597,,trapped choked
481c758e-69d2-4b76-963c-95193737b597,,trapped drain
481c758e-69d2-4b76-963c-95193737b597,,trapped joke
481c758e-69d2-4b76-963c-95193737b597,,trapt choked
481c758e-69d2-4b76-963c-95193737b597,,trash choked
481c758e-69d2-4b76-963c-95193737b597,,trayn trap blocked
481c758e-69d2-4b76-963c-95193737b597,,trayn trap clog
481c758e-69d2-4b76-963c-95193737b597,,trayp choked
481c758e-69d2-4b76-963c-95193737b597,,trip choked
481c758e-69d2-4b76-963c-95193737b597,,trub choked
481c758e-69d2-4b76-963c-95193737b597,,truck choked
481c758e-69d2-4b76-963c-95193737b597,,under sink drain blocked
481c758e-69d2-4b76-963c-95193737b597,,utility trap jammed
481c758e-69d2-4b76-963c-95193737b597,,waste pipe blocked at trap
481c758e-69d2-4b76-963c-95193737b597,,waste trap is stuck
481c758e-69d2-4b76-963c-95193737b597,,water backing up trap issue
481c758e-69d2-4b76-963c-95193737b597,,water not draining trap choked
481c758e-69d2-4b76-963c-95193737b597,,water overflowing from trap
481c758e-69d2-4b76-963c-95193737b597,,water trap blocked
481c758e-69d2-4b76-963c-95193737b597,,water trap blocked
481c758e-69d2-4b76-963c-95193737b597,,地漏下水非常缓慢  
481c758e-69d2-4b76-963c-95193737b597,,地漏下面卡住异物  
481c758e-69d2-4b76-963c-95193737b597,,地漏反味很难闻  
481c758e-69d2-4b76-963c-95193737b597,,地漏反水到地面上  
481c758e-69d2-4b76-963c-95193737b597,,地漏发出咕噜声响  
481c758e-69d2-4b76-963c-95193737b597,,地漏周围积水严重  
481c758e-69d2-4b76-963c-95193737b597,,地漏堵塞急需处理  
481c758e-69d2-4b76-963c-95193737b597,,地漏排水特别慢  
481c758e-69d2-4b76-963c-95193737b597,,地漏盖子无法打开  
481c758e-69d2-4b76-963c-95193737b597,,地漏管道可能堵了  
481c758e-69d2-4b76-963c-95193737b597,,地漏被头发缠绕住  
481c758e-69d2-4b76-963c-95193737b597,,地漏被肥皂堵死了  
481c758e-69d2-4b76-963c-95193737b597,,地漏需要紧急疏通  
481c758e-69d2-4b76-963c-95193737b597,,洗手间地漏反异味  
481c758e-69d2-4b76-963c-95193737b597,,浴室地漏完全堵死  
481c758e-69d2-4b76-963c-95193737b597,,浴室地漏被堵住了  
481c758e-69d2-4b76-963c-95193737b597,,浴室排水口堵塞了  
481c758e-69d2-4b76-963c-95193737b597,,淋浴地漏不下水了  
481c758e-69d2-4b76-963c-95193737b597,,淋浴地漏水下不去  
481c758e-69d2-4b76-963c-95193737b597,,淋浴房地面积水  
4ed15480-46de-4786-b918-246abddc0415,Foldable Director Chair Screw Loose / Missing,
4ed15480-46de-4786-b918-246abddc0415,,  foldable chair
4ed15480-46de-4786-b918-246abddc0415,, an extrfold-up chair
4ed15480-46de-4786-b918-246abddc0415,, event chair 
4ed15480-46de-4786-b918-246abddc0415,, extr foldable chair
4ed15480-46de-4786-b918-246abddc0415,, extr seat
4ed15480-46de-4786-b918-246abddc0415,, get foldable chair
4ed15480-46de-4786-b918-246abddc0415,,additional folding chair
4ed15480-46de-4786-b918-246abddc0415,,backup chair
4ed15480-46de-4786-b918-246abddc0415,,balcony foldable chair
4ed15480-46de-4786-b918-246abddc0415,,bedroom extrchair
4ed15480-46de-4786-b918-246abddc0415,,bring chair
4ed15480-46de-4786-b918-246abddc0415,,bring foldable chair
4ed15480-46de-4786-b918-246abddc0415,,bring foldable chair
4ed15480-46de-4786-b918-246abddc0415,,bring one foldable chair
4ed15480-46de-4786-b918-246abddc0415,,cannot use foldable chair
4ed15480-46de-4786-b918-246abddc0415,,can't use the foldable chair
4ed15480-46de-4786-b918-246abddc0415,,casual foldable chair
4ed15480-46de-4786-b918-246abddc0415,,chair broke when I sat
4ed15480-46de-4786-b918-246abddc0415,,chair doesn't stay upright
4ed15480-46de-4786-b918-246abddc0415,,chair faulty
4ed15480-46de-4786-b918-246abddc0415,,chair foldable is spoiled
4ed15480-46de-4786-b918-246abddc0415,,chair folds back on its own
4ed15480-46de-4786-b918-246abddc0415,,chair folds unevenly
4ed15480-46de-4786-b918-246abddc0415,,chair I can fold
4ed15480-46de-4786-b918-246abddc0415,,chair I can put away
4ed15480-46de-4786-b918-246abddc0415,,chair is spoiled
4ed15480-46de-4786-b918-246abddc0415,,chair not stable
4ed15480-46de-4786-b918-246abddc0415,,chair provided doesn't work
4ed15480-46de-4786-b918-246abddc0415,,chair that bends
4ed15480-46de-4786-b918-246abddc0415,,chair won't stay open
4ed15480-46de-4786-b918-246abddc0415,,collapsible chair
4ed15480-46de-4786-b918-246abddc0415,,collapsible seat
4ed15480-46de-4786-b918-246abddc0415,,compact chair
4ed15480-46de-4786-b918-246abddc0415,,dining foldable chair
4ed15480-46de-4786-b918-246abddc0415,,easy-to-store chair
4ed15480-46de-4786-b918-246abddc0415,,fawldabull chare
4ed15480-46de-4786-b918-246abddc0415,,flat folding chair
4ed15480-46de-4786-b918-246abddc0415,,foal chair spoilt
4ed15480-46de-4786-b918-246abddc0415,,foaldabel chair
4ed15480-46de-4786-b918-246abddc0415,,foaldable chair
4ed15480-46de-4786-b918-246abddc0415,,foaldable chair spoiled
4ed15480-46de-4786-b918-246abddc0415,,foaldable cheer spoilt
4ed15480-46de-4786-b918-246abddc0415,,foalding chair spoilt
4ed15480-46de-4786-b918-246abddc0415,,foddable chair
4ed15480-46de-4786-b918-246abddc0415,,fodeeble cheer
4ed15480-46de-4786-b918-246abddc0415,,fo-dee-bul cheer spoilt
4ed15480-46de-4786-b918-246abddc0415,,fo-dee-bull chair
4ed15480-46de-4786-b918-246abddc0415,,foderbull chair spoiled
4ed15480-46de-4786-b918-246abddc0415,,foderbull chayr
4ed15480-46de-4786-b918-246abddc0415,,fol dchair not good
4ed15480-46de-4786-b918-246abddc0415,,foladble chair
4ed15480-46de-4786-b918-246abddc0415,,fold able chair
4ed15480-46de-4786-b918-246abddc0415,,fold away chair
4ed15480-46de-4786-b918-246abddc0415,,fold bull chair
4ed15480-46de-4786-b918-246abddc0415,,fold chair
4ed15480-46de-4786-b918-246abddc0415,,fold chair
4ed15480-46de-4786-b918-246abddc0415,,fold chair
4ed15480-46de-4786-b918-246abddc0415,,fold chair broken
4ed15480-46de-4786-b918-246abddc0415,,fold chair spoilt
4ed15480-46de-4786-b918-246abddc0415,,fold chair up
4ed15480-46de-4786-b918-246abddc0415,,fold up chair spoilt
4ed15480-46de-4786-b918-246abddc0415,,foldaball chair
4ed15480-46de-4786-b918-246abddc0415,,foldabe chair
4ed15480-46de-4786-b918-246abddc0415,,foldabel chair
4ed15480-46de-4786-b918-246abddc0415,,foldabel chair spoiled
4ed15480-46de-4786-b918-246abddc0415,,foldable cha
4ed15480-46de-4786-b918-246abddc0415,,foldable chair
4ed15480-46de-4786-b918-246abddc0415,,fold-able chair
4ed15480-46de-4786-b918-246abddc0415,,foldable chair broke
4ed15480-46de-4786-b918-246abddc0415,,foldable chair collapsed
4ed15480-46de-4786-b918-246abddc0415,,foldable chair collapsed
4ed15480-46de-4786-b918-246abddc0415,,foldable chair damage
4ed15480-46de-4786-b918-246abddc0415,,foldable chair defect
4ed15480-46de-4786-b918-246abddc0415,,foldable chair doesn't lock
4ed15480-46de-4786-b918-246abddc0415,,foldable chair doesn't work
4ed15480-46de-4786-b918-246abddc0415,,foldable chair faulty
4ed15480-46de-4786-b918-246abddc0415,,foldable chair fell apart
4ed15480-46de-4786-b918-246abddc0415,,foldable chair has issue
4ed15480-46de-4786-b918-246abddc0415,,foldable chair is broken
4ed15480-46de-4786-b918-246abddc0415,,foldable chair is cracked
4ed15480-46de-4786-b918-246abddc0415,,foldable chair is damaged
4ed15480-46de-4786-b918-246abddc0415,,foldable chair is faulty
4ed15480-46de-4786-b918-246abddc0415,,foldable chair is loose
4ed15480-46de-4786-b918-246abddc0415,,foldable chair is not usable
4ed15480-46de-4786-b918-246abddc0415,,foldable chair is spoilt
4ed15480-46de-4786-b918-246abddc0415,,foldable chair isn't working
4ed15480-46de-4786-b918-246abddc0415,,foldable chair leg is broken
4ed15480-46de-4786-b918-246abddc0415,,foldable chair needs repair
4ed15480-46de-4786-b918-246abddc0415,,foldable chair not working
4ed15480-46de-4786-b918-246abddc0415,,foldable chair problem
4ed15480-46de-4786-b918-246abddc0415,,foldable chair spoil
4ed15480-46de-4786-b918-246abddc0415,,foldable chair spoiled
4ed15480-46de-4786-b918-246abddc0415,,foldable chair spoilt
4ed15480-46de-4786-b918-246abddc0415,,foldable chair spolt
4ed15480-46de-4786-b918-246abddc0415,,foldable chair sport
4ed15480-46de-4786-b918-246abddc0415,,foldable chair unsafe
4ed15480-46de-4786-b918-246abddc0415,,foldable chair won't open
4ed15480-46de-4786-b918-246abddc0415,,foldable chare
4ed15480-46de-4786-b918-246abddc0415,,foldable chare spoilt
4ed15480-46de-4786-b918-246abddc0415,,foldable chaya
4ed15480-46de-4786-b918-246abddc0415,,foldable cheer
4ed15480-46de-4786-b918-246abddc0415,,foldable cheer broked
4ed15480-46de-4786-b918-246abddc0415,,foldable cheer spoiled
4ed15480-46de-4786-b918-246abddc0415,,foldable cheir
4ed15480-46de-4786-b918-246abddc0415,,Foldable Director Chair Screw Loose / Missing
4ed15480-46de-4786-b918-246abddc0415,,foldable seat
4ed15480-46de-4786-b918-246abddc0415,,foldable seat broken
4ed15480-46de-4786-b918-246abddc0415,,foldable share
4ed15480-46de-4786-b918-246abddc0415,,foldabul cheer
4ed15480-46de-4786-b918-246abddc0415,,foldabul cheer spolt
4ed15480-46de-4786-b918-246abddc0415,,foldabull chair
4ed15480-46de-4786-b918-246abddc0415,,fold-a-bull chair is spoiled
4ed15480-46de-4786-b918-246abddc0415,,foldachair
4ed15480-46de-4786-b918-246abddc0415,,foldapul chair gone bad
4ed15480-46de-4786-b918-246abddc0415,,foldapull cheer
4ed15480-46de-4786-b918-246abddc0415,,foldchair is faulted
4ed15480-46de-4786-b918-246abddc0415,,foldchair spoil
4ed15480-46de-4786-b918-246abddc0415,,foldcheer
4ed15480-46de-4786-b918-246abddc0415,,foldcheer is not working
4ed15480-46de-4786-b918-246abddc0415,,foldcher is spoiled
4ed15480-46de-4786-b918-246abddc0415,,foldeble chair is spoil
4ed15480-46de-4786-b918-246abddc0415,,foldeeble chair not working
4ed15480-46de-4786-b918-246abddc0415,,foldeebul chair
4ed15480-46de-4786-b918-246abddc0415,,foldeebul chare broken
4ed15480-46de-4786-b918-246abddc0415,,folder chair
4ed15480-46de-4786-b918-246abddc0415,,folder chair spoilt
4ed15480-46de-4786-b918-246abddc0415,,folderball chair
4ed15480-46de-4786-b918-246abddc0415,,folderball cheer broke
4ed15480-46de-4786-b918-246abddc0415,,fol-derbull chair
4ed15480-46de-4786-b918-246abddc0415,,foldibal chair
4ed15480-46de-4786-b918-246abddc0415,,foldibal chere
4ed15480-46de-4786-b918-246abddc0415,,foldible chair
4ed15480-46de-4786-b918-246abddc0415,,foldible chair spoiled
4ed15480-46de-4786-b918-246abddc0415,,foldible cheer
4ed15480-46de-4786-b918-246abddc0415,,foldible cheer spoilt
4ed15480-46de-4786-b918-246abddc0415,,foldibol chare
4ed15480-46de-4786-b918-246abddc0415,,foldibul chayr spoilt
4ed15480-46de-4786-b918-246abddc0415,,foldibul cheer
4ed15480-46de-4786-b918-246abddc0415,,foldibull chaya
4ed15480-46de-4786-b918-246abddc0415,,foldibull chayer
4ed15480-46de-4786-b918-246abddc0415,,foldichair broken
4ed15480-46de-4786-b918-246abddc0415,,foldin chair
4ed15480-46de-4786-b918-246abddc0415,,foldin' chair
4ed15480-46de-4786-b918-246abddc0415,,foldin' chair broke
